,ano,cnae_secao,Estado,Valor,ativo_problematico_deflacionado,ativo_problematico/pop
1227,2013,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",BAHIA,14136417.0,68945728.43553597,4.877171381937585
1228,2013,Alojamento e alimentação,BAHIA,14136417.0,110293000.91140671,7.802047782787301
1229,2013,"Artes, cultura, esporte e recreação",BAHIA,14136417.0,19117595.959653236,1.3523650271248533
1230,2013,Atividades administrativas e serviços complementares,BAHIA,14136417.0,168066939.78719503,11.888934783629757
1231,2013,"Atividades financeiras, de seguros e serviços relacionados",BAHIA,14136417.0,67046102.19350669,4.7427931839805435
1232,2013,Atividades imobiliárias,BAHIA,14136417.0,39296430.44325869,2.7798013063181912
1233,2013,"Atividades profissionais, científicas e técnicas",BAHIA,14136417.0,91086672.81160715,6.443405907706822
1234,2013,Comércio; reparação de veículos automotores e motocicletas,BAHIA,14136417.0,1514344175.5018177,107.12362089359827
1235,2013,Construção,BAHIA,14136417.0,1007502764.9728063,71.27002301734636
1236,2013,Educação,BAHIA,14136417.0,44385184.58459544,3.13977612464286
1237,2013,Eletricidade e gás,BAHIA,14136417.0,5209.557239719526,0.0003685203428647815
1238,2013,Indústrias de transformação,BAHIA,14136417.0,389903377.51851875,27.5814852885649
1239,2013,Indústrias extrativas,BAHIA,14136417.0,10961912.632835729,0.7754378378082458
1240,2013,Informação e comunicação,BAHIA,14136417.0,33947810.578456804,2.401443773090225
1241,2013,Outras atividades de serviços,BAHIA,14136417.0,46335308.13916599,3.2777264662726058
1242,2013,Saúde humana e serviços sociais,BAHIA,14136417.0,88141973.59204894,6.2350999968414165
1243,2013,Serviços domésticos,BAHIA,14136417.0,2462.823297913093,0.00017421835376765505
1244,2013,"Transporte, armazenagem e correio",BAHIA,14136417.0,419454317.1680274,29.67189756555904
1245,2013,"Água, esgoto, atividades de gestão de resíduos e descontaminação",BAHIA,14136417.0,12989839.546921687,0.9188919332898632
1253,2014,"Administração pública, defesa e seguridade social",BAHIA,14136417.0,5502132.476949435,0.38921690531267117
1254,2014,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",BAHIA,14136417.0,65530582.565684244,4.635586412432814
1255,2014,Alojamento e alimentação,BAHIA,14136417.0,136831297.62205034,9.679347858941226
1256,2014,"Artes, cultura, esporte e recreação",BAHIA,14136417.0,20234755.00029221,1.4313920564377955
1257,2014,Atividades administrativas e serviços complementares,BAHIA,14136417.0,219545647.15463394,15.530501622485666
1258,2014,"Atividades financeiras, de seguros e serviços relacionados",BAHIA,14136417.0,29548407.355110303,2.0902331443045505
1259,2014,Atividades imobiliárias,BAHIA,14136417.0,30202277.634000693,2.1364874588801883
1260,2014,"Atividades profissionais, científicas e técnicas",BAHIA,14136417.0,132797856.1525752,9.39402510215815
1261,2014,Comércio; reparação de veículos automotores e motocicletas,BAHIA,14136417.0,1507600397.243261,106.64657085619794
1262,2014,Construção,BAHIA,14136417.0,999130506.5430127,70.677775460572
1263,2014,Educação,BAHIA,14136417.0,35612550.24688428,2.519206263290357
1264,2014,Eletricidade e gás,BAHIA,14136417.0,0.0,0.0
1265,2014,Indústrias de transformação,BAHIA,14136417.0,444107144.63895124,31.415820899945953
1266,2014,Indústrias extrativas,BAHIA,14136417.0,12497710.452750387,0.8840790741211431
1267,2014,Informação e comunicação,BAHIA,14136417.0,35362292.584893785,2.501503215764913
1268,2014,Outras atividades de serviços,BAHIA,14136417.0,41913370.95658729,2.964921801372108
1269,2014,Saúde humana e serviços sociais,BAHIA,14136417.0,170529493.87285334,12.063134093515588
1270,2014,Serviços domésticos,BAHIA,14136417.0,127582.24332760216,0.009025076391535575
1271,2014,"Transporte, armazenagem e correio",BAHIA,14136417.0,256298412.74634284,18.13036590151117
1272,2014,"Água, esgoto, atividades de gestão de resíduos e descontaminação",BAHIA,14136417.0,15968498.830875795,1.1296001547546168
1280,2015,"Administração pública, defesa e seguridade social",BAHIA,14136417.0,6421964.299371876,0.45428514873124326
1281,2015,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",BAHIA,14136417.0,151006315.77551603,10.6820784768528
1282,2015,Alojamento e alimentação,BAHIA,14136417.0,161021270.96918067,11.390529224568056
1283,2015,"Artes, cultura, esporte e recreação",BAHIA,14136417.0,37913036.268743925,2.6819409945776163
1284,2015,Atividades administrativas e serviços complementares,BAHIA,14136417.0,269711047.2583303,19.07916604740298
1285,2015,"Atividades financeiras, de seguros e serviços relacionados",BAHIA,14136417.0,66817937.63820408,4.7266529869771166
1286,2015,Atividades imobiliárias,BAHIA,14136417.0,66389765.42153092,4.696364391453005
1287,2015,"Atividades profissionais, científicas e técnicas",BAHIA,14136417.0,219091287.7116742,15.498360561355414
1288,2015,Comércio; reparação de veículos automotores e motocicletas,BAHIA,14136417.0,2038734354.651032,144.2186060761388
1289,2015,Construção,BAHIA,14136417.0,904408273.7449895,63.97719264683473
1290,2015,Educação,BAHIA,14136417.0,42620197.66273388,3.0149222156317177
1291,2015,Eletricidade e gás,BAHIA,14136417.0,283273674.78007394,20.038576591230573
1292,2015,Indústrias de transformação,BAHIA,14136417.0,473292790.47806615,33.48039255478005
1293,2015,Indústrias extrativas,BAHIA,14136417.0,90779873.89195748,6.421703172165724
1294,2015,Informação e comunicação,BAHIA,14136417.0,32390653.26991586,2.291291581870842
1295,2015,Outras atividades de serviços,BAHIA,14136417.0,40810186.60030277,2.8868833312078137
1296,2015,Saúde humana e serviços sociais,BAHIA,14136417.0,131847682.47422445,9.326810497612263
1297,2015,Serviços domésticos,BAHIA,14136417.0,1486.5087013345287,0.00010515455941449157
1298,2015,"Transporte, armazenagem e correio",BAHIA,14136417.0,496774322.1478154,35.141459264240396
1299,2015,"Água, esgoto, atividades de gestão de resíduos e descontaminação",BAHIA,14136417.0,20966897.55892479,1.483183295945839
1308,2016,"Administração pública, defesa e seguridade social",BAHIA,14136417.0,148195758.87542537,10.48326169746021
1309,2016,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",BAHIA,14136417.0,187231386.88288102,13.244614026516127
1310,2016,Alojamento e alimentação,BAHIA,14136417.0,163916713.46800083,11.595350750335168
1311,2016,"Artes, cultura, esporte e recreação",BAHIA,14136417.0,23861306.231714915,1.6879316896010437
1312,2016,Atividades administrativas e serviços complementares,BAHIA,14136417.0,300132210.634191,21.231137326678393
1313,2016,"Atividades financeiras, de seguros e serviços relacionados",BAHIA,14136417.0,17397009.157904398,1.230651950766902
1314,2016,Atividades imobiliárias,BAHIA,14136417.0,52545960.906018205,3.717063588745168
1315,2016,"Atividades profissionais, científicas e técnicas",BAHIA,14136417.0,160789925.945215,11.37416404349242
1316,2016,Comércio; reparação de veículos automotores e motocicletas,BAHIA,14136417.0,1986024778.1683114,140.48996843884214
1317,2016,Construção,BAHIA,14136417.0,716868205.0834613,50.7107426926824
1318,2016,Educação,BAHIA,14136417.0,36242216.589302786,2.563748408758937
1319,2016,Eletricidade e gás,BAHIA,14136417.0,283944735.34985775,20.086046934655208
1320,2016,Indústrias de transformação,BAHIA,14136417.0,1517075061.4344068,107.31680180588948
1321,2016,Indústrias extrativas,BAHIA,14136417.0,621127501.0158591,43.938113951778526
1322,2016,Informação e comunicação,BAHIA,14136417.0,50181329.99718813,3.549791294158069
1323,2016,Organismos internacionais e outras instituições extraterritoriais,BAHIA,14136417.0,0.0,0.0
1324,2016,Outras atividades de serviços,BAHIA,14136417.0,43417092.10314702,3.0712939568171356
1325,2016,Saúde humana e serviços sociais,BAHIA,14136417.0,78206112.90739602,5.532244337967394
1326,2016,Serviços domésticos,BAHIA,14136417.0,2647.5764089050717,0.000187287656335058
1327,2016,"Transporte, armazenagem e correio",BAHIA,14136417.0,433626831.73115355,30.674451081285557
1328,2016,"Água, esgoto, atividades de gestão de resíduos e descontaminação",BAHIA,14136417.0,14977876.081553359,1.0595242119380999
1337,2017,"Administração pública, defesa e seguridade social",BAHIA,14136417.0,71510758.83621861,5.058619792852645
1338,2017,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",BAHIA,14136417.0,213071882.13520935,15.072552127969155
1339,2017,Alojamento e alimentação,BAHIA,14136417.0,125922782.02117497,8.907687288877725
1340,2017,"Artes, cultura, esporte e recreação",BAHIA,14136417.0,19629343.31519122,1.3885656680325162
1341,2017,Atividades administrativas e serviços complementares,BAHIA,14136417.0,178847720.37078556,12.651559470181558
1342,2017,"Atividades financeiras, de seguros e serviços relacionados",BAHIA,14136417.0,54300304.87697493,3.841164623042383
1343,2017,Atividades imobiliárias,BAHIA,14136417.0,119971479.67572701,8.486696429210246
1344,2017,"Atividades profissionais, científicas e técnicas",BAHIA,14136417.0,107144822.7928544,7.57934792054128
1345,2017,Comércio; reparação de veículos automotores e motocicletas,BAHIA,14136417.0,1219495823.5804465,86.26625994270306
1346,2017,Construção,BAHIA,14136417.0,697772576.5823929,49.359931627822874
1347,2017,Educação,BAHIA,14136417.0,34358452.32874157,2.430492275994799
1348,2017,Eletricidade e gás,BAHIA,14136417.0,171879483.986281,12.158631425932116
1349,2017,Indústrias de transformação,BAHIA,14136417.0,2360913040.753114,167.0092952657745
1350,2017,Indústrias extrativas,BAHIA,14136417.0,356659851.32688683,25.229862087888808
1351,2017,Informação e comunicação,BAHIA,14136417.0,19535095.967477858,1.3818986782490823
1352,2017,Outras atividades de serviços,BAHIA,14136417.0,27123562.916919786,1.918701387835389
1353,2017,Saúde humana e serviços sociais,BAHIA,14136417.0,63479754.46640398,4.490512303535187
1354,2017,Serviços domésticos,BAHIA,14136417.0,23616.689173377727,0.0016706276543326168
1355,2017,"Transporte, armazenagem e correio",BAHIA,14136417.0,1043219987.2540675,73.79663370527818
1356,2017,"Água, esgoto, atividades de gestão de resíduos e descontaminação",BAHIA,14136417.0,12720592.711096678,0.8998456052263227
1365,2018,"Administração pública, defesa e seguridade social",BAHIA,14136417.0,11295575.1715873,0.7990408864981345
1366,2018,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",BAHIA,14136417.0,152979863.65556437,10.821685838467015
1367,2018,Alojamento e alimentação,BAHIA,14136417.0,94944773.23623474,6.7163251647312565
1368,2018,"Artes, cultura, esporte e recreação",BAHIA,14136417.0,14726754.131126665,1.0417600252685433
1369,2018,Atividades administrativas e serviços complementares,BAHIA,14136417.0,98606220.94431336,6.975333349625536
1370,2018,"Atividades financeiras, de seguros e serviços relacionados",BAHIA,14136417.0,628802492.2821255,44.481037329482106
1371,2018,Atividades imobiliárias,BAHIA,14136417.0,53737284.7231779,3.8013369811585145
1372,2018,"Atividades profissionais, científicas e técnicas",BAHIA,14136417.0,54907325.984802425,3.884104860857063
1373,2018,Comércio; reparação de veículos automotores e motocicletas,BAHIA,14136417.0,812941505.1024193,57.50689903264875
1374,2018,Construção,BAHIA,14136417.0,767995459.4125192,54.32744799566391
1375,2018,Educação,BAHIA,14136417.0,22838381.14799362,1.6155707028162525
1376,2018,Eletricidade e gás,BAHIA,14136417.0,33589494.958095394,2.3760967830883453
1377,2018,Indústrias de transformação,BAHIA,14136417.0,2328687003.1822643,164.72964848039388
1378,2018,Indústrias extrativas,BAHIA,14136417.0,71153208.71748483,5.033326953886889
1379,2018,Informação e comunicação,BAHIA,14136417.0,48871918.32216363,3.4571644513714914
1380,2018,Outras atividades de serviços,BAHIA,14136417.0,23001680.714216877,1.62712239701311
1381,2018,Saúde humana e serviços sociais,BAHIA,14136417.0,29509610.03677402,2.087488649830719
1382,2018,Serviços domésticos,BAHIA,14136417.0,17916.934713147264,0.0012674311116563175
1383,2018,"Transporte, armazenagem e correio",BAHIA,14136417.0,860016222.6325809,60.836930788939014
1384,2018,"Água, esgoto, atividades de gestão de resíduos e descontaminação",BAHIA,14136417.0,7269264.008034501,0.514222522442179
1393,2019,"Administração pública, defesa e seguridade social",BAHIA,14136417.0,4194.9116843671645,0.00029674504397876524
1394,2019,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",BAHIA,14136417.0,62516856.48843465,4.422397591160097
1395,2019,Alojamento e alimentação,BAHIA,14136417.0,79716688.09262466,5.639101343192173
1396,2019,"Artes, cultura, esporte e recreação",BAHIA,14136417.0,10754473.999972671,0.7607637776936456
1397,2019,Atividades administrativas e serviços complementares,BAHIA,14136417.0,92296864.7383238,6.529014016658096
1398,2019,"Atividades financeiras, de seguros e serviços relacionados",BAHIA,14136417.0,835391186.6391777,59.09497340373998
1399,2019,Atividades imobiliárias,BAHIA,14136417.0,43206788.81287257,3.0564172528917735
1400,2019,"Atividades profissionais, científicas e técnicas",BAHIA,14136417.0,57390094.87068031,4.059734151212455
1401,2019,Comércio; reparação de veículos automotores e motocicletas,BAHIA,14136417.0,766243680.7883193,54.20352843215642
1402,2019,Construção,BAHIA,14136417.0,439574512.377775,31.095185744575517
1403,2019,Educação,BAHIA,14136417.0,91532645.5935067,6.474953702448555
1404,2019,Eletricidade e gás,BAHIA,14136417.0,8345.766743369912,0.0005903735538764817
1405,2019,Indústrias de transformação,BAHIA,14136417.0,1464586563.9543462,103.60380313868403
1406,2019,Indústrias extrativas,BAHIA,14136417.0,55347891.20266353,3.915270128397
1407,2019,Informação e comunicação,BAHIA,14136417.0,50199947.448829286,3.5511082793348048
1408,2019,Outras atividades de serviços,BAHIA,14136417.0,26894177.767882764,1.9024748469065933
1409,2019,Saúde humana e serviços sociais,BAHIA,14136417.0,83711303.98986281,5.921677606840745
1410,2019,Serviços domésticos,BAHIA,14136417.0,24027.094884062884,0.0016996594599652008
1411,2019,"Transporte, armazenagem e correio",BAHIA,14136417.0,757125426.7370212,53.55850968014181
1412,2019,"Água, esgoto, atividades de gestão de resíduos e descontaminação",BAHIA,14136417.0,4669048.972304038,0.3302851756781112
1421,2020,"Administração pública, defesa e seguridade social",BAHIA,14136417.0,395365872.2294567,27.967898246737963
1422,2020,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",BAHIA,14136417.0,167219981.30268976,11.829021547870989
1423,2020,Alojamento e alimentação,BAHIA,14136417.0,109841834.46011713,7.770132591597795
1424,2020,"Artes, cultura, esporte e recreação",BAHIA,14136417.0,13707939.860765737,0.9696898344726063
1425,2020,Atividades administrativas e serviços complementares,BAHIA,14136417.0,98079496.29139625,6.9380732254429285
1426,2020,"Atividades financeiras, de seguros e serviços relacionados",BAHIA,14136417.0,168064687.71021006,11.88877547331902
1427,2020,Atividades imobiliárias,BAHIA,14136417.0,46122730.2311554,3.262688857519936
1428,2020,"Atividades profissionais, científicas e técnicas",BAHIA,14136417.0,48044863.99950055,3.3986592217462563
1429,2020,Comércio; reparação de veículos automotores e motocicletas,BAHIA,14136417.0,757140349.8506342,53.559565330496
1430,2020,Construção,BAHIA,14136417.0,264369514.6282199,18.701309860074154
1431,2020,Educação,BAHIA,14136417.0,54633436.9261668,3.8647301452812832
1432,2020,Eletricidade e gás,BAHIA,14136417.0,76277.91638750059,0.0053958450990445874
1433,2020,Indústrias de transformação,BAHIA,14136417.0,535416056.560421,37.87494784289548
1434,2020,Indústrias extrativas,BAHIA,14136417.0,27691758.32593739,1.9588951235618892
1435,2020,Informação e comunicação,BAHIA,14136417.0,13250082.35926182,0.9373013231897319
1436,2020,Outras atividades de serviços,BAHIA,14136417.0,31718405.793718528,2.2437372775377615
1437,2020,Saúde humana e serviços sociais,BAHIA,14136417.0,67572926.73273884,4.780060374049438
1438,2020,Serviços domésticos,BAHIA,14136417.0,18313.828885371928,0.001295507120748626
1439,2020,"Transporte, armazenagem e correio",BAHIA,14136417.0,839968613.2729126,59.41877728089887
1440,2020,"Água, esgoto, atividades de gestão de resíduos e descontaminação",BAHIA,14136417.0,7406416.956359081,0.5239246236411307
1449,2021,"Administração pública, defesa e seguridade social",BAHIA,14136417.0,0.0,0.0
1450,2021,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",BAHIA,14136417.0,32550471.485721137,2.3025970078359417
1451,2021,Alojamento e alimentação,BAHIA,14136417.0,154207301.70775026,10.908513925965133
1452,2021,"Artes, cultura, esporte e recreação",BAHIA,14136417.0,15915958.49000944,1.1258834887234468
1453,2021,Atividades administrativas e serviços complementares,BAHIA,14136417.0,130375483.34448014,9.222668187029297
1454,2021,"Atividades financeiras, de seguros e serviços relacionados",BAHIA,14136417.0,696013841.8934853,49.235519997286815
1455,2021,Atividades imobiliárias,BAHIA,14136417.0,26717924.41825484,1.8900068113620898
1456,2021,"Atividades profissionais, científicas e técnicas",BAHIA,14136417.0,61971897.1080577,4.383847555434853
1457,2021,Comércio; reparação de veículos automotores e motocicletas,BAHIA,14136417.0,926135820.9730699,65.51418375484184
1458,2021,Construção,BAHIA,14136417.0,341672741.6901654,24.169684700880385
1459,2021,Educação,BAHIA,14136417.0,67639951.9646365,4.7848016908836595
1460,2021,Eletricidade e gás,BAHIA,14136417.0,53877.93585822727,0.003811286541577492
1461,2021,Indústrias de transformação,BAHIA,14136417.0,315253629.91873974,22.300815681847794
1462,2021,Indústrias extrativas,BAHIA,14136417.0,9717234.680474715,0.6873902121361244
1463,2021,Informação e comunicação,BAHIA,14136417.0,26886304.89732731,1.901917925689891
1464,2021,Outras atividades de serviços,BAHIA,14136417.0,40189695.27544696,2.8429902199013344
1465,2021,Saúde humana e serviços sociais,BAHIA,14136417.0,78954165.60146645,5.585161049045628
1466,2021,Serviços domésticos,BAHIA,14136417.0,151917.61377317872,0.010746543043628291
1467,2021,"Transporte, armazenagem e correio",BAHIA,14136417.0,766341946.3208017,54.21047966544859
1468,2021,"Água, esgoto, atividades de gestão de resíduos e descontaminação",BAHIA,14136417.0,7165213.937530873,0.506862095079034
1477,2022,"Administração pública, defesa e seguridade social",BAHIA,14136417.0,24254.755192727498,0.0017157639869231007
1478,2022,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",BAHIA,14136417.0,30469974.313361432,2.155424129987212
1479,2022,Alojamento e alimentação,BAHIA,14136417.0,183613189.63666022,12.988665348274617
1480,2022,"Artes, cultura, esporte e recreação",BAHIA,14136417.0,14976629.340304507,1.0594360183563138
1481,2022,Atividades administrativas e serviços complementares,BAHIA,14136417.0,176448636.90781343,12.481850026623679
1482,2022,"Atividades financeiras, de seguros e serviços relacionados",BAHIA,14136417.0,488239130.6683068,34.5376859403841
1483,2022,Atividades imobiliárias,BAHIA,14136417.0,28512036.41813952,2.0169210075042017
1484,2022,"Atividades profissionais, científicas e técnicas",BAHIA,14136417.0,84574986.17264235,5.982773865021268
1485,2022,Comércio; reparação de veículos automotores e motocicletas,BAHIA,14136417.0,1370927423.3451178,96.97842270393677
1486,2022,Construção,BAHIA,14136417.0,353840407.8144203,25.03041667591019
1487,2022,Educação,BAHIA,14136417.0,41075098.943112835,2.9056230403441576
1488,2022,Eletricidade e gás,BAHIA,14136417.0,6255.760146747406,0.0004425279861755214
1489,2022,Indústrias de transformação,BAHIA,14136417.0,264501340.31657,18.7106351147232
1490,2022,Indústrias extrativas,BAHIA,14136417.0,15250992.287849296,1.0788442564936571
1491,2022,Informação e comunicação,BAHIA,14136417.0,35566632.24968347,2.51595805710057
1492,2022,Outras atividades de serviços,BAHIA,14136417.0,53640596.672660425,3.7944973378091795
1493,2022,Saúde humana e serviços sociais,BAHIA,14136417.0,101111126.39126472,7.152528564435014
1494,2022,Serviços domésticos,BAHIA,14136417.0,216722.70265008073,0.015330808552837734
1495,2022,"Transporte, armazenagem e correio",BAHIA,14136417.0,249054976.99980167,17.617970451763107
1496,2022,"Água, esgoto, atividades de gestão de resíduos e descontaminação",BAHIA,14136417.0,12480628.962399378,0.8828707417444872
1504,2012,"Administração pública, defesa e seguridade social",CEARÁ,8791688.0,26865.838681622812,0.0030558225771459145
1505,2012,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",CEARÁ,8791688.0,119375446.7728571,13.578216921808087
1506,2012,Alojamento e alimentação,CEARÁ,8791688.0,30197370.762960784,3.4347636953177574
1507,2012,"Artes, cultura, esporte e recreação",CEARÁ,8791688.0,5470575.693163118,0.6222440665732358
1508,2012,Atividades administrativas e serviços complementares,CEARÁ,8791688.0,105276287.47366537,11.974524968773387
1509,2012,"Atividades financeiras, de seguros e serviços relacionados",CEARÁ,8791688.0,22065224.189094465,2.509782443268513
1510,2012,Atividades imobiliárias,CEARÁ,8791688.0,66631199.95670297,7.5788858700061885
1511,2012,"Atividades profissionais, científicas e técnicas",CEARÁ,8791688.0,26960092.361491248,3.0665433488416842
1512,2012,Comércio; reparação de veículos automotores e motocicletas,CEARÁ,8791688.0,789843559.7929457,89.83980775852666
1513,2012,Construção,CEARÁ,8791688.0,205477604.340775,23.37180349675455
1514,2012,Educação,CEARÁ,8791688.0,5099507.166665041,0.5800373223737058
1515,2012,Eletricidade e gás,CEARÁ,8791688.0,0.0,0.0
1516,2012,Indústrias de transformação,CEARÁ,8791688.0,423985246.3296753,48.22569298747582
1517,2012,Indústrias extrativas,CEARÁ,8791688.0,13301991.691841744,1.5130190802769325
1518,2012,Informação e comunicação,CEARÁ,8791688.0,5899905.684879765,0.6710776912101254
1519,2012,Outras atividades de serviços,CEARÁ,8791688.0,20121015.511520922,2.288640760627643
1520,2012,Saúde humana e serviços sociais,CEARÁ,8791688.0,3597015.268552147,0.40913818467536006
1521,2012,"Transporte, armazenagem e correio",CEARÁ,8791688.0,107745687.78415,12.25540394337811
1522,2012,"Água, esgoto, atividades de gestão de resíduos e descontaminação",CEARÁ,8791688.0,3466693.976476571,0.3943149457165189
1530,2013,"Administração pública, defesa e seguridade social",CEARÁ,8791688.0,468731.8185004413,0.05331533813534344
1531,2013,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",CEARÁ,8791688.0,50286913.51205843,5.719824624356373
1532,2013,Alojamento e alimentação,CEARÁ,8791688.0,34512776.35200497,3.92561432480372
1533,2013,"Artes, cultura, esporte e recreação",CEARÁ,8791688.0,11494025.0135599,1.3073740803313199
1534,2013,Atividades administrativas e serviços complementares,CEARÁ,8791688.0,189266456.81163082,21.527885977258386
1535,2013,"Atividades financeiras, de seguros e serviços relacionados",CEARÁ,8791688.0,6144022.05931222,0.6988444152376904
1536,2013,Atividades imobiliárias,CEARÁ,8791688.0,46682246.604548894,5.309816113191107
1537,2013,"Atividades profissionais, científicas e técnicas",CEARÁ,8791688.0,30220315.44034976,3.437373510109749
1538,2013,Comércio; reparação de veículos automotores e motocicletas,CEARÁ,8791688.0,617617526.1419463,70.25016426219246
1539,2013,Construção,CEARÁ,8791688.0,238968938.969301,27.18123515862949
1540,2013,Educação,CEARÁ,8791688.0,8155606.589353941,0.9276496833547712
1541,2013,Eletricidade e gás,CEARÁ,8791688.0,779514372.253683,88.664926718701
1542,2013,Indústrias de transformação,CEARÁ,8791688.0,408252500.56226957,46.436190702202985
1543,2013,Indústrias extrativas,CEARÁ,8791688.0,12200476.321224496,1.3877285364567642
1544,2013,Informação e comunicação,CEARÁ,8791688.0,14487676.858257525,1.64788341650176
1545,2013,Outras atividades de serviços,CEARÁ,8791688.0,17836651.212472226,2.0288084850681947
1546,2013,Saúde humana e serviços sociais,CEARÁ,8791688.0,4350291.630017987,0.49481870034719017
1547,2013,"Transporte, armazenagem e correio",CEARÁ,8791688.0,232505880.20432997,26.446102296206366
1548,2013,"Água, esgoto, atividades de gestão de resíduos e descontaminação",CEARÁ,8791688.0,3511852.765612748,0.39945147798838493
1556,2014,"Administração pública, defesa e seguridade social",CEARÁ,8791688.0,222088.0342212985,0.025261136908099845
1557,2014,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",CEARÁ,8791688.0,39770905.27829231,4.523693888851869
1558,2014,Alojamento e alimentação,CEARÁ,8791688.0,51775919.71447598,5.88918984778304
1559,2014,"Artes, cultura, esporte e recreação",CEARÁ,8791688.0,7616945.892683239,0.8663803688988098
1560,2014,Atividades administrativas e serviços complementares,CEARÁ,8791688.0,88132830.99545543,10.024563086799194
1561,2014,"Atividades financeiras, de seguros e serviços relacionados",CEARÁ,8791688.0,8168614.602905366,0.9291292642442914
1562,2014,Atividades imobiliárias,CEARÁ,8791688.0,58280967.463905536,6.629098696849289
1563,2014,"Atividades profissionais, científicas e técnicas",CEARÁ,8791688.0,40701247.76980556,4.629514578975682
1564,2014,Comércio; reparação de veículos automotores e motocicletas,CEARÁ,8791688.0,730259335.5414175,83.06247168250482
1565,2014,Construção,CEARÁ,8791688.0,352413006.6141865,40.0847944802166
1566,2014,Educação,CEARÁ,8791688.0,7839284.108361636,0.8916699623964859
1567,2014,Eletricidade e gás,CEARÁ,8791688.0,0.0,0.0
1568,2014,Indústrias de transformação,CEARÁ,8791688.0,709913084.6906017,80.7482117985308
1569,2014,Indústrias extrativas,CEARÁ,8791688.0,6948678.5566850575,0.7903691028031314
1570,2014,Informação e comunicação,CEARÁ,8791688.0,20248748.60077321,2.3031696075626447
1571,2014,Outras atividades de serviços,CEARÁ,8791688.0,16434657.69440495,1.8693404149925419
1572,2014,Saúde humana e serviços sociais,CEARÁ,8791688.0,7656609.732837508,0.8708918847936264
1573,2014,"Transporte, armazenagem e correio",CEARÁ,8791688.0,197761541.33174798,22.494149170415053
1574,2014,"Água, esgoto, atividades de gestão de resíduos e descontaminação",CEARÁ,8791688.0,5075566.237379797,0.5773141901054493
1582,2015,"Administração pública, defesa e seguridade social",CEARÁ,8791688.0,969328.1842008344,0.11025507094892749
1583,2015,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",CEARÁ,8791688.0,46209308.705210865,5.256022359438923
1584,2015,Alojamento e alimentação,CEARÁ,8791688.0,81448904.10775888,9.264307844836951
1585,2015,"Artes, cultura, esporte e recreação",CEARÁ,8791688.0,13541466.659436705,1.5402578730542649
1586,2015,Atividades administrativas e serviços complementares,CEARÁ,8791688.0,157473058.92895377,17.911584092719597
1587,2015,"Atividades financeiras, de seguros e serviços relacionados",CEARÁ,8791688.0,24668394.76995379,2.8058769567293322
1588,2015,Atividades imobiliárias,CEARÁ,8791688.0,51167964.82937498,5.820038749029194
1589,2015,"Atividades profissionais, científicas e técnicas",CEARÁ,8791688.0,58829121.85450033,6.691447860126557
1590,2015,Comércio; reparação de veículos automotores e motocicletas,CEARÁ,8791688.0,978800077.0128106,111.33244002890123
1591,2015,Construção,CEARÁ,8791688.0,234585218.83907443,26.68261417364611
1592,2015,Educação,CEARÁ,8791688.0,16343031.665332941,1.8589185222829725
1593,2015,Eletricidade e gás,CEARÁ,8791688.0,627971585.4172025,71.42787430777827
1594,2015,Indústrias de transformação,CEARÁ,8791688.0,601302093.2590305,68.39438493029216
1595,2015,Indústrias extrativas,CEARÁ,8791688.0,5776090.221903342,0.656994449974037
1596,2015,Informação e comunicação,CEARÁ,8791688.0,19590675.163966518,2.228317834296044
1597,2015,Outras atividades de serviços,CEARÁ,8791688.0,24013040.942424394,2.731334522155972
1598,2015,Saúde humana e serviços sociais,CEARÁ,8791688.0,7864592.465577606,0.8945486311135707
1599,2015,"Transporte, armazenagem e correio",CEARÁ,8791688.0,232899843.6169604,26.490913191751165
1600,2015,"Água, esgoto, atividades de gestão de resíduos e descontaminação",CEARÁ,8791688.0,3346631.139696541,0.3806585424433329
1609,2016,"Administração pública, defesa e seguridade social",CEARÁ,8791688.0,0.0,0.0
1610,2016,"Agricultura, pecuária, produção florestal, pesca e aqüicultura",CEARÁ,8791688.0,30858482.14821224,3.509961016384139
1611,2016,Alojamento e alimentação,CEARÁ,8791688.0,80952423.5078197,9.207836254860238
1612,2016,"Artes, cultura, esporte e recreação",CEARÁ,8791688.0,7592541.095456349,0.8636044745282532
1613,2016,Atividades administrativas e serviços complementares,CEARÁ,8791688.0,165713092.33239463,18.848836802715773
1614,2016,"Atividades financeiras, de seguros e serviços relacionados",CEARÁ,8791688.0,60564048.34034016,6.888784991043831
1615,2016,Atividades imobiliárias,CEARÁ,8791688.0,42789393.37496071,4.867028194694888
